5.9661 1.9165 -2.7804 -0.46009 0.35779 0.79669 0.28627 0.1309 -0.41639 0.62232 -0.29685 -0.42988 -0.1506 -0.31036 -0.11184 -0.086617 -0.21547 -0.70317 -0.22036 0.1816 -0.4366 -0.12765 -0.19189 -0.060632 0.086573 0.097846 0.080227 -0.099094 -0.10907 -0.044746 0.0052132 0.087312 0.12555 0.0054261 -0.22014 -0.20241 -0.22303 -0.28594 -0.065049 -0.088758 -0.27769 0.14612 -0.031249 0.0063058 0.12918 0.026991 -0.0075206 -0.057159 0.013303 0.042831
2.8861 -1.3243 -0.42811 0.6294 -2.3755 1.1355 1.5512 -2.0884 0.29091 -2.0038 0.67003 0.42174 0.40559 0.66959 -0.62967 0.95264 -0.028283 0.97149 0.68461 -0.29139 0.42971 0.16422 -0.82522 0.38411 -1.0219 0.80548 0.76086 -0.083324 0.11725 -0.26997 0.038421 -0.27676 -0.31658 0.23711 0.22418 0.0065172 0.16251 0.11328 0.29316 -0.47402 0.49601 -0.23704 -0.14744 0.2359 0.17336 -0.1517 -0.27647 -0.32271 -0.16591 -0.10997
2.9217 -3.3568 0.032293 -1.247 1.3931 -0.65764 1.5581 -1.3914 2.5162 -0.22636 0.21392 -1.0241 -0.42546 0.1288 -0.072859 -0.89571 0.24195 1.4604 -0.42869 0.18709 -0.56387 -0.64199 0.69525 -0.36621 0.092321 -0.54328 -0.34852 0.19953 0.19071 -0.59741 0.4484 -0.079661 -0.0898 0.062354 0.04722 -0.25386 0.35299 0.16314 -0.72691 -0.21035 -0.17161 -0.20861 0.109 0.049092 -0.064563 0.31786 -0.24121 -0.37572 -0.055819 -0.053588
3.1484 -1.3788 0.76561 -0.62952 0.32453 2.7938 -1.6992 -0.80001 2.0513 0.23815 -0.50075 1.1185 -0.75596 0.79345 0.55949 -1.6687 -0.62531 -0.47256 -0.98838 -1.0772 0.39678 -0.25219 -0.29456 1.0005 0.48594 0.46194 -1.1732 1.1338 -0.50337 -0.40385 -0.089103 -0.11635 -0.34839 1.1568 0.14994 -0.95721 0.25319 -0.92194 -0.37267 0.31213 0.42113 0.22396 0.64709 0.015222 -0.21548 0.52655 0.28181 -0.1754 -0.06546 0.16629
-3.9357 -2.6462 4.6811 0.23889 0.0027515 0.0073382 -2.6426 4.334 -2.1516 -1.0595 -1.5736 -0.07061 -1.525 -1.7064 1.3264 -1.374 -0.76982 -0.47878 0.47095 0.73083 0.12355 1.1981 -2.12 -0.20439 -2.0249 0.54592 0.21514 1.2532 -0.99277 0.45256 0.19154 0.043567 0.37536 0.54469 -0.61979 -0.14412 0.0014581 -0.058375 0.33113 -0.066523 0.42006 0.18049 0.39017 0.087458 0.3239 -0.46088 0.51916 0.034145 0.41753 0.16071
-7.1097 0.40897 1.8425 1.9602 1.2752 3.1785 1.9851 -2.9345 0.079235 1.9002 0.45532 0.74358 1.0299 -1.5746 0.39941 -0.27241 -1.5847 -0.58263 0.32281 1.4617 1.8942 1.6056 -0.062539 0.43883 0.94589 1.4396 0.080477 0.26011 0.82403 -0.40598 0.28619 1.2838 -0.41837 0.23841 -0.18549 0.22247 -0.19967 -0.22591 0.29126 -0.039664 -0.052908 0.13254 -0.15969 0.44993 0.050796 0.28544 0.075447 0.28319 -0.18291 -0.39841
4.7743 3.2697 -1.0502 -0.12748 0.45202 1.4688 0.77468 0.45158 0.35222 0.38423 -1.339 0.50203 -2.0676 -0.32721 -0.36793 0.89452 0.40689 0.81412 0.15085 -0.7229 -0.45429 -0.007618 0.61175 -1.3085 0.4739 -0.22353 0.55119 0.41015 0.88631 -0.2723 0.55524 0.076135 -0.26736 0.83298 -0.025599 0.10481 0.23066 0.48036 0.35591 0.38191 0.80272 0.11014 0.14983 0.17002 0.16877 0.31955 -0.060563 0.22162 -0.11368 -0.26568
4.3901 2.3172 1.9371 2.0941 -0.42844 1.6987 -0.92996 0.027045 -0.77059 0.66793 0.83669 -0.95352 -0.26602 0.29487 -1.6631 -0.063011 -0.25522 1.4399 0.055399 -0.24458 0.28684 0.12026 -0.33474 0.4248 0.032774 -0.66271 0.023394 0.050369 -0.4199 0.059591 -0.073913 0.066013 0.6769 0.64929 0.053742 0.02173 -0.13032 -0.41367 -0.18285 0.12264 -0.30203 -0.59531 0.014629 -0.18442 -0.30132 0.11106 -0.37233 0.591 -0.92822 0.11465
-0.41307 -0.60295 1.5334 2.7527 1.1406 1.3755 1.8019 0.66313 -0.4001 -1.0012 -1.003 -0.76242 -0.41879 -0.51127 1.4559 -0.19511 -1.1835 0.68747 -0.60973 -2.6893 -0.49804 0.68805 -1.0771 1.5088 0.92829 0.13941 1.0416 0.014835 -0.038992 1.1091 -0.60533 -0.15888 0.33188 0.37047 0.056866 0.39134 0.49735 0.41042 0.43909 0.12597 -0.60836 -0.05001 0.04112 0.37595 -0.60835 -0.58608 -0.057603 -0.39464 -0.49659 -0.4007
1.7515 -5.7822 -1.2496 0.48298 0.65019 -0.11817 1.9154 0.31896 0.32258 -0.88587 0.18998 0.51438 -0.027695 -0.20436 -0.37341 0.20247 -0.54057 -0.81476 0.33418 0.45532 0.078304 -0.26771 -0.15368 -0.91188 0.85246 -0.30279 0.61003 0.032322 -0.1346 0.21509 1.0929 -0.53389 -0.11577 -0.74268 0.24218 0.098039 0.065453 0.26518 -0.48319 -0.10252 0.46286 -0.16467 -0.37848 0.091995 -0.11614 0.097073 0.18172 -0.30242 -0.34229 0.36198
1.7044 -2.7596 -1.6293 3.8146 0.57093 0.7334 -2.7233 -0.32848 -0.026255 0.57074 0.93216 -0.8115 1.905 0.14007 -0.25534 -1.7293 -0.58654 1.4081 0.48294 -0.3072 0.62537 -1.5555 -0.17764 -0.30923 1.3315 -0.36505 -0.12813 -1.0039 0.39913 -0.61863 0.48703 0.38909 -0.28238 -0.22254 -0.021562 0.029126 -1.1558 -0.053712 -0.17254 -0.029088 -0.43957 -0.53499 -0.67992 0.54568 0.068381 0.11511 -0.17242 0.31281 0.30303 -0.10235
-0.9702 0.60623 2.0327 -1.2391 -2.4283 1.0571 -0.56242 0.54655 1.2322 -1.9538 -1.8414 1.2122 0.594 1.0556 -2.2198 -0.086692 0.79426 -0.34556 -1.5598 1.7068 0.15536 0.25854 1.9187 0.8466 0.81278 -0.22944 0.033775 -1.182 1.3247 0.14106 0.30352 -0.024683 0.96052 -0.92529 0.010737 -0.7182 0.3112 0.13701 0.051093 -0.13907 -0.76233 0.64144 0.30303 -0.11779 0.1338 0.47634 0.15294 0.17477 0.057571 0.067672
3.1458 -4.0192 -1.0881 -0.36712 0.21035 -0.24732 1.1355 -1.1816 1.1791 -1.6241 0.548 0.42502 0.68639 -0.27811 -0.72639 -0.24054 -0.35054 -0.036267 0.21934 0.047932 0.12719 -1.6108 0.085555 -0.016637 0.4522 -0.3337 -0.25501 -0.37092 0.17234 0.31371 0.58632 -0.77132 -0.28424 -0.18228 -0.30041 -0.41147 -0.12189 -0.081741 0.17268 -0.15437 0.53089 -0.10885 -0.35929 0.21527 -0.14489 0.0047587 0.017257 -0.21436 0.034838 0.13853
-1.1378 -1.6651 -1.0505 -3.3014 -3.6955 0.048684 -3.2321 0.43182 -1.1719 0.85295 0.11058 -1.8753 -2.299 2.3718 0.46227 1.0336 0.052086 -0.003423 0.89649 -0.6873 -0.33329 1.9337 -0.35165 -0.35961 0.16237 -0.49631 0.40341 -0.055017 -0.77904 0.42284 -0.85237 -0.079713 -0.84761 -0.24748 -0.27946 -0.12078 0.56097 -0.035436 0.10421 -1.3339 -0.01627 0.0080516 0.35982 -0.16705 0.12894 0.0911 0.79571 0.39116 0.58197 -0.017658
2.7833 -3.539 0.70488 1.0807 -0.4107 0.68926 1.0061 -2.2669 0.51372 -2.4485 2.0816 0.179 1.2634 -0.60297 -0.19473 -0.32228 -0.19441 0.13928 0.12654 -0.30166 0.3164 -0.55409 -0.46843 0.72744 -0.31553 0.1193 0.12281 -0.39167 -0.55646 0.31586 -0.18224 -0.077113 -0.47728 0.14061 -0.28782 0.03729 -0.36323 0.0051554 0.03905 0.065712 0.19388 0.012178 -0.22357 0.22683 -0.14979 -0.04707 -0.23744 -0.33874 0.032178 0.039759
2.3608 -2.4981 1.2383 3.7518 -0.57089 0.42286 -1.9967 -0.23923 1.4668 -1.5186 0.41969 -0.95692 1.2991 0.5591 0.18986 0.26065 -1.4797 -1.0134 -0.20446 -1.076 1.0831 -1.534 0.56104 -0.1797 -0.37954 -0.75773 0.32599 -0.77424 -0.0097282 -0.094917 -0.10983 -0.77833 0.42417 0.26182 -0.47495 0.29116 0.21602 -0.45443 0.083564 0.40618 0.68001 0.30362 -0.28113 -0.31194 -0.48547 -0.46516 -0.36139 -0.72029 0.59358 -0.31673
5.6593 2.9297 -0.87723 -0.62599 0.81856 1.7309 0.8398 1.0154 -0.54988 0.30905 -0.25939 -0.75307 -0.67155 0.061011 -0.080769 0.45754 0.59793 -0.3125 -0.015471 -0.49297 -0.30015 -0.077441 -0.57137 -0.26781 0.14251 0.21099 0.18195 0.15828 0.39598 -0.52659 0.13027 0.18454 -0.37222 0.25701 0.36754 -0.012661 -0.083088 -0.20578 0.020765 0.13024 -0.087015 -0.17041 0.055292 0.041198 0.1439 0.14671 -0.21622 -0.21878 0.02353 -0.14823
-2.6145 0.56728 -0.7829 -4.2 -1.8864 -0.30612 -1.7289 -2.724 -0.67693 -0.79412 0.26775 -0.80796 -0.47191 0.28028 -0.50991 -1.9286 0.65356 -0.21034 0.25783 1.4173 1.0665 -0.26049 0.23462 0.24702 1.4283 -0.78984 0.35357 -0.29678 0.82198 -0.1385 -0.97768 0.61253 -0.30716 0.075662 0.30175 0.79248 0.90684 -0.18659 0.25922 0.25931 0.26236 0.53188 -0.51245 -0.23853 0.21379 -0.288 -0.041692 0.28705 0.37385 -0.3733
0.37086 4.5467 0.11693 1.4701 -1.59 -2.6026 1.6255 1.9475 -0.23715 -0.86787 -0.48732 0.82956 -0.21612 1.0192 1.2453 -0.59954 -0.38777 1.2299 -0.3649 -0.51474 0.023477 0.64368 -0.57876 -1.0925 -0.24738 -0.2705 -0.33329 -0.093742 0.35444 0.58121 -0.47577 -0.51232 0.048668 0.18913 -0.015372 -0.3033 -0.19882 -0.1862 -0.080058 -0.018347 -0.079749 -0.41055 -0.57805 0.19291 -0.25535 -0.23244 0.34214 -0.35499 -0.41777 0.12596
3.618 -4.5194 -0.4414 -0.75567 1.0306 -1.6214 0.41081 -1.0155 0.45576 -0.37304 0.028053 -0.56286 -0.08733 0.52706 -0.5676 -0.95816 -0.17482 1.0659 -0.39812 0.52765 -0.348 -0.93885 0.22511 -0.74039 -0.15507 0.68511 -0.48421 -0.24092 0.45305 -0.2589 0.31901 -0.45998 0.052161 -0.30607 -0.53331 -0.21466 -0.077596 -0.093805 -0.22711 -0.24822 0.093216 -0.51444 0.17865 0.33134 0.016727 0.32068 -0.28342 -0.10629 0.0078954 -0.41472
3.6017 -2.4564 -1.4188 1.558 -2.1309 0.38799 -0.51652 -1.3307 1.0237 -0.51033 0.82206 0.80644 -0.25705 1.3067 0.98792 0.90166 -0.066407 -0.17455 -0.29663 0.25494 -0.14784 -0.82077 -0.12742 0.29341 -0.082155 0.093944 0.32155 -0.3215 0.35705 0.089433 0.21441 -0.47951 -0.58856 0.06782 -0.097417 -0.35524 0.067432 -0.060888 0.39603 0.089616 0.29439 0.36038 -0.031665 0.1744 0.23639 -0.3239 0.25735 -0.26485 0.091153 0.26073
5.9817 2.224 -1.6964 -0.76128 1.1767 1.0942 0.57597 0.065937 -0.65443 0.756 -0.064229 -0.72275 0.095034 -0.20463 0.0014764 -0.16134 -0.38508 -0.76581 -0.1995 0.23039 -0.21375 -0.21003 -0.076563 -0.093329 0.028094 -0.04492 0.037763 -0.082782 -0.21492 -0.04223 -0.0014608 0.03377 0.14656 0.004117 -0.33396 -0.16479 -0.11764 -0.22587 -0.052591 -0.14914 -0.20677 0.13508 -0.083682 -0.060589 0.08426 -0.045511 0.023248 -0.0034283 0.016528 0.047089
1.9985 -0.63163 -2.2819 -2.1267 -3.4922 -1.2968 -0.46064 -1.219 0.099276 0.1633 -0.6341 1.1248 1.0235 -0.19836 0.71615 -0.96982 0.16495 0.020185 -0.99391 0.53573 0.57432 0.92048 0.08194 -0.50566 0.12215 -0.20888 0.39961 -0.055825 0.26777 -0.59116 -0.37264 -0.040558 0.25083 0.28808 -0.27076 0.056636 0.42093 -0.172 -0.22074 0.2661 -0.030812 0.18604 -0.6498 -0.19815 -0.29647 -0.030823 -0.24604 -0.097973 -0.076487 0.057013
3.5635 -3.6829 -3.2293 0.4974 -0.25344 -2.2798 1.8466 1.1047 -1.8256 0.74093 -0.142 -0.18602 -1.1647 1.5207 -0.47999 -0.68084 0.42416 0.57864 0.36758 0.40088 0.6039 0.4874 1.5873 0.42018 -0.84194 0.068671 -0.62963 0.72686 -0.51166 0.50382 0.76357 0.63537 0.031018 0.59958 0.67118 -0.059749 -0.036434 0.44776 -0.2819 0.87053 -0.5464 -0.030763 0.0531 0.080861 -0.48122 -0.029772 0.079088 -0.60331 0.68249 0.00303
1.7064 -4.5456 -0.073441 0.33143 1.7227 -0.46183 2.8033 -0.62316 0.17661 -0.52563 0.64669 -0.41077 -1.7898 -0.25263 0.049663 0.068634 -0.60368 1.1716 -0.58203 0.2946 -0.55671 -0.63128 -0.62024 -0.5903 0.93304 0.38201 -1.2711 -0.37088 0.032344 -0.47694 -0.26323 -0.80709 -0.1644 -0.2182 0.15512 0.115 -0.0095787 0.06354 -0.60266 0.028336 -0.028969 -0.30882 0.28637 0.30811 0.09471 0.12714 -0.011202 0.0634 -0.37195 0.056414
-5.4183 2.5407 -0.56263 4.2348 -0.3986 0.35374 -0.17407 -0.20978 -5.1351 0.083681 -1.9264 0.071336 -1.3614 1.9468 0.93215 0.367 1.7074 -1.4171 -0.3318 0.19775 -1.9907 1.1781 1.8858 0.051418 -0.95137 -2.0301 -0.49117 -0.54973 0.92117 -0.24716 0.08476 -0.76711 0.049907 -0.23617 0.10942 -0.13049 -0.30633 0.81498 0.79462 -0.84019 0.27158 -0.50299 -0.19987 -0.045958 0.54971 -0.41604 -0.41235 0.34606 -0.23132 -0.27307
1.4774 2.8184 1.2624 -0.82743 -1.6632 1.9012 1.8087 1.095 -0.29845 -2.6957 0.18707 1.4049 0.36957 0.23797 1.0163 0.37737 -0.60208 1.1737 -0.53748 -0.40569 -0.33222 -0.50373 0.37514 1.5691 0.49429 1.4659 -0.21163 0.13638 0.098435 -0.23331 -0.064058 0.26446 0.13816 -0.16357 0.54601 -0.90239 0.25601 0.57712 -0.19115 -0.27845 0.018471 0.27039 0.48761 0.59733 0.33173 0.0013543 0.44965 -0.035543 -0.15977 0.17438
-4.085 -1.0033 1.9357 4.9463 -1.2294 -0.72608 0.88272 -1.7753 -1.9502 -1.1832 0.12379 -0.15868 0.0048699 1.4918 1.4133 -0.25823 1.227 -1.9987 -0.98735 -0.0075484 -0.72989 -1.2652 1.3525 -1.1051 -0.34015 -0.38362 0.83546 -0.0091272 0.95593 -0.25719 -0.29863 -1.2796 -0.19533 0.095084 0.1853 -0.77236 0.32089 0.50565 0.62671 -0.16945 -0.0084018 1.491 0.2173 -0.14781 -0.1802 -0.18233 0.17494 0.082758 -0.25743 0.040833
-0.19796 3.1426 0.14694 -3.7866 2.9168 -3.1197 -2.0948 -1.0518 0.19797 -2.1368 0.055534 -2.1617 -0.70573 0.78828 1.4588 0.041543 -2.3907 -0.33537 1.5987 -0.57741 0.27066 -0.25584 0.77209 0.25251 -0.081105 -0.88994 1.7697 -0.10113 -0.91491 1.2465 -0.40375 0.36273 0.00086592 0.23448 0.086975 -1.1864 0.17605 -0.20148 -0.33901 -0.86401 0.97781 -0.18075 0.21402 -0.03965 -0.0028804 0.7847 0.70694 0.58287 0.5404 -0.62642
1.142 -6.1267 0.54336 -0.048085 0.69965 0.12876 3.0577 -0.37937 -0.40205 -1.9236 0.70382 -0.0071397 -0.40768 -0.85401 -0.99097 0.38974 0.13222 -0.28959 0.35543 -0.0073676 0.15406 -0.75926 -0.86004 -0.76713 0.75442 0.41931 -0.28851 -0.32889 -0.0064812 0.17375 0.12793 -0.37229 -0.067582 -0.37635 -0.062976 0.11729 -0.51276 0.057659 0.18512 -0.17124 0.20392 -0.064874 -0.19 -0.024471 0.08974 0.2291 0.10869 0.25284 -0.076921 0.25473
1.1842 -4.5447 0.72414 5.1842 0.27173 0.04289 -2.2876 1.5876 -2.5987 1.53 0.1781 -0.37911 1.4235 0.72559 -0.023121 -0.083102 -2.4838 -0.49406 0.099507 -0.53009 1.0658 -1.1388 -1.3619 -0.97628 0.29381 -0.32778 1.3492 -0.1052 0.69188 0.093772 0.34502 1.3212 -0.13102 -0.50318 -0.17805 -0.12346 0.1512 -0.14607 0.17572 0.063934 0.068156 -0.67286 -0.67683 -0.29762 0.015824 -0.18124 -0.66732 0.32459 -0.50481 -0.10377
5.9073 2.572 -1.1055 -0.88738 1.1769 1.5207 0.74559 0.41589 -0.82931 0.61177 0.0053958 -0.83297 0.14686 -0.2349 -0.12426 0.17442 -0.1486 -0.73368 -0.25254 0.066905 -0.11705 -0.10809 -0.36176 0.0067862 0.097836 0.12472 0.035286 -0.067013 -0.12476 -0.069588 -0.0090923 0.1238 -0.0069576 -0.08709 -0.06443 -0.065556 -0.17767 -0.25079 -0.061861 -0.097992 -0.28094 0.042858 -0.044444 0.0076657 0.14598 -0.0010004 -0.10257 -0.096757 0.087724 0.010159
-0.81788 -0.21233 0.70969 -3.3246 -4.1212 -0.25934 -0.62204 -0.58592 0.2005 1.0924 0.019863 1.0747 1.4727 0.57699 0.42221 -1.7738 0.011422 0.04863 -0.49155 0.1258 -0.093295 1.2842 0.41498 -0.1444 -0.0046247 -0.0006267 0.99592 0.23509 0.036494 -0.28599 0.029543 -0.20109 0.51755 0.38741 -0.682 0.44095 0.52752 -0.65372 0.1769 0.3649 -0.22873 0.25018 -0.39432 -0.21317 -0.046886 -0.3956 0.06816 -0.050306 0.16961 -0.022803
-0.64393 -5.8868 -1.6817 1.0153 0.70774 0.12902 3.6764 2.3256 -2.1393 0.72694 0.18927 0.48403 -0.57927 -0.95652 -0.30294 -0.57181 0.82073 -0.84643 1.2849 -0.65001 0.25057 0.96848 -0.3224 0.14875 0.88353 -0.8361 -0.67079 0.074287 -0.40771 0.59874 -0.096938 0.49605 0.074294 0.26892 -0.13736 -0.14605 0.53676 0.16508 0.31578 -0.0058363 0.09535 -0.2756 0.53001 0.0051522 -0.27973 -0.02893 -0.20721 0.59079 -0.13151 -0.21922
1.9823 -4.2863 -2.0308 -0.21561 -0.66872 -1.5461 3.2211 0.088864 -1.4837 -0.084234 -0.59044 -0.18902 -0.10923 0.15165 -0.96641 0.41057 0.95137 0.19142 0.5688 -0.32983 -0.32504 0.15178 0.21704 -0.39641 0.82612 0.76396 -0.34421 -0.41408 -0.38151 0.35226 0.077128 -0.14679 -0.30265 0.11148 -0.2686 0.069341 0.033555 -0.050789 0.065716 0.092267 0.068638 0.064977 0.61129 -0.021208 0.022314 -0.14197 -0.11533 0.92852 -0.15993 0.20645
1.6129 3.2439 -1.6595 2.4322 1.1384 0.52462 -2.2312 2.0619 -0.59142 1.0564 -1.0383 0.033863 -0.022995 -1.9503 -0.62747 -2.1703 0.48456 2.3283 1.0356 -0.39432 0.53664 1.6235 0.11383 -1.9176 0.76806 0.93121 0.82917 -1.0611 0.50227 0.16717 -0.63002 0.76367 -0.82301 -1.018 0.35735 0.64419 -0.65007 0.077888 -0.46906 -0.28178 0.62133 -0.16655 0.24478 0.46068 -0.20986 -0.107 -0.057492 -0.282 0.26033 0.54884
-0.40997 4.1076 3.5144 -1.1046 -2.7532 -0.81976 0.032552 0.085599 -1.0753 0.34315 -1.9912 1.6834 0.58394 -1.0645 0.14553 0.2056 -0.44358 0.60665 1.2155 0.83464 1.6899 0.87917 0.15372 -0.53159 0.5759 0.19884 -0.20979 -0.048987 -0.3371 0.18724 0.12514 -0.71351 0.45552 0.18681 -0.36101 0.15152 0.003581 0.1683 -0.15954 0.20039 -0.11221 -0.038061 -0.21847 0.13212 0.15384 -0.066347 0.29578 0.0065455 0.080143 0.20696
