-1.600828829383635465e+00 5.862307894397660313e+00 9.240412704113198927e+00 2.866127043117552287e+00 5.544412960775646937e+00 2.915179969936703142e+00 5.541938745065322358e+00 5.504440554029159216e+00 4.016572906274015864e+00 9.754844289033929527e+00
-1.572177296637814692e+00 3.325705330665663872e+00 8.681143268911184485e-01 5.041930323914719736e+00 6.179453489587460879e-01 7.209892143817416610e+00 4.142841080425285760e-01 3.903199801359991117e+00 9.396710037568393403e+00 4.157493578302416282e+00
-1.545016929054028321e+00 2.577757589350552436e+00 4.538296910784542781e+00 3.878484733506972759e+00 3.731010304788562326e-01 5.344705930592076548e+00 6.191088833223007626e+00 1.499816166187631916e+00 8.215754156684528908e+00 2.909112967194026567e+00
-1.470989017876276339e+00 8.968980404842096021e+00 9.927171916015964825e+00 4.581295484659682060e+00 3.995371126875879586e+00 6.201849832778427718e-01 8.183596620865332127e+00 5.787794331794929192e+00 4.567227947808834898e+00 5.555134334177067146e+00
-1.408562252506351697e+00 6.198695582999697251e+00 6.061853439102517171e+00 8.895522511502770513e+00 4.920558605807930697e+00 2.863093061271431150e+00 4.644764538065012438e+00 1.626092383829780275e-01 3.906751292873851256e+00 3.224387460875428602e+00
-1.358998459683322224e+00 2.060550248582434740e+00 1.956776948455725140e+00 8.626295901139533484e+00 9.406881199602194599e+00 3.731731608351372742e+00 4.537313789461117075e+00 6.045856064111491790e+00 5.028674376949123115e+00 4.585515714716263069e+00
-1.345179625557761049e+00 2.163446044389313094e+00 4.791385775883973963e+00 5.830570563765728132e+00 9.136253612464571461e+00 7.005508737935461916e+00 3.643417718171582109e+00 8.352727722638420005e-01 6.957847016367425752e+00 4.783267720318273852e+00
-1.338927747134550206e+00 2.767225257171904929e+00 5.100902418233247637e+00 4.544219756614010564e+00 4.337904798385854299e+00 1.284621333461234416e+00 1.447240640913103338e+00 5.635807393002871812e+00 7.739822299912199277e+00 4.958122066587462129e+00
-1.258811382866485307e+00 1.927998366107652739e-01 8.507268306630766830e+00 9.389238823044243620e-01 4.266836767891676097e+00 1.615131065913250064e+00 6.642317556095337139e+00 7.828190409714071762e+00 8.461170527668423702e+00 9.368876235581227618e+00
-1.189518585603957401e+00 6.525038995042860002e+00 1.549720735667645677e+00 7.947174392313947955e+00 5.398271705193335990e+00 7.784606408570623692e+00 4.962881703090824104e+00 7.601494828861810937e+00 2.834238410222396087e+00 5.514508851478017171e-01
-1.163393400445575043e+00 6.641228796529235368e+00 5.401010695719980603e+00 8.827923103599506049e+00 5.843505736687179208e+00 9.789339478719103482e+00 8.979896087437793994e+00 7.394270284488476896e+00 1.054582612873331549e+00 8.119070909135801983e+00
-1.132220849982787048e+00 7.048809373062516315e+00 2.280534140092913553e+00 1.366646356497203119e-01 1.413966270674903436e+00 6.963807931195917789e+00 2.257082375157061449e+00 7.199768156644745787e+00 9.969745305589461370e-01 2.279867721072671216e+00
-1.085543285811258585e+00 2.651479092491710876e+00 8.144273821771939481e+00 9.629148572966794717e+00 3.118065499175148858e-02 5.565956672889063483e+00 9.337366822293811097e+00 3.260616091690937690e-01 6.111263479985330704e+00 8.507551089777280140e+00
-1.011692249347905470e+00 4.464492497181657527e+00 2.724346112835563716e+00 5.613214087514100115e+00 3.154133046323699396e+00 7.102974563846734313e+00 9.515057536021775952e-02 6.549920047992376482e+00 4.344699122189811469e+00 5.822045387941614081e+00
-9.893261635178220992e-01 8.148606096919095876e+00 1.376502933580944221e+00 1.916645507754728417e+00 4.223690483243155214e+00 9.460037468899693991e+00 5.681719513460668836e+00 8.996727090205560273e+00 9.206783917525937611e+00 9.390775918941603351e+00
-9.609023347076193211e-01 8.159913641775327520e+00 3.839925017944911811e+00 6.375089907514019938e-01 2.607596480247114989e+00 4.139930310113792977e+00 4.181834461379936307e+00 1.784293947455054541e+00 1.041741113968405186e+00 9.319193993014984301e+00
-9.483511813425868908e-01 4.256414535700930202e+00 3.933939408569462337e+00 3.096133921913745368e+00 1.818635546453623020e+00 1.985562178924751287e+00 7.750274638522084203e+00 5.204963869727122550e+00 1.546783981513323303e+00 8.600299133439508026e+00
-9.421465543822429289e-01 4.481335126757302056e-01 8.528698906194108531e+00 3.304655079812627072e+00 4.451525808419619423e+00 6.306307526735634106e+00 4.112178404711132274e+00 1.504683239592252697e+00 4.244042299633328241e+00 4.520283926723845269e+00
-9.046027665100027093e-01 9.899709564373948112e+00 6.084868336803176625e+00 6.508688560075692742e-02 4.125224731416240687e+00 3.058703396363500193e+00 5.379111649794971584e+00 8.294743798393357181e+00 1.067767106038204350e+00 8.326746403955169740e+00
-8.683626141945004484e-01 2.697308887147120693e+00 8.492027897954155691e+00 7.516490108561391104e-01 7.078019838108088102e+00 2.022365192225135999e+00 8.140535315488468981e+00 5.474201478313196034e+00 1.314352465317726315e+00 5.162405391538614552e+00
-8.654500003844662892e-01 3.486437536985573793e+00 8.424044192094958916e+00 4.036435013221804979e+00 6.216242434820822282e+00 1.262876438232017895e+00 2.718711997914722289e+00 5.527082010681326985e+00 4.104754949075095638e-01 7.866732043657911788e+00
-8.509214254320895954e-01 8.562017285950956236e+00 8.829979735475342650e+00 6.933094360245552146e+00 4.441642118661857985e+00 8.294375087778206534e+00 9.691902325469495594e+00 5.063755610726201617e+00 6.150462383183704418e+00 4.016032230502288414e+00
-8.041923709582530222e-01 6.519424118558632131e+00 4.726949010587978783e+00 7.832668287992337497e+00 7.646940703955850793e+00 1.122481936274999370e+00 7.753295634797876090e+00 2.181564086034120997e+00 4.893138908228000794e+00 6.445932289858511410e+00
-7.637547106862263568e-01 2.924708924827593925e+00 1.944883581662809613e+00 4.134000192009108510e+00 8.234631741472142608e+00 4.982580740743950187e+00 4.016977725829842250e+00 7.118091232947307390e+00 2.938694299863543691e+00 2.008805253203890473e+00
-7.422958705568696303e-01 8.107422991369094945e+00 3.327524183999814866e+00 8.453854174479628725e+00 5.843974331331388328e+00 8.752422333801035848e+00 4.475094726711739135e+00 3.507886775573162197e+00 8.332765253610341816e+00 6.269131594571472732e+00
-7.238977536757773557e-01 8.739887206578783818e+00 6.862917482195459939e+00 8.739157654260393926e+00 5.677033087970558611e+00 6.697021103741530368e+00 3.499732913048980709e+00 6.585956792988040931e+00 8.602417623920416645e+00 6.193611006592838919e+00
-5.738188078240056278e-01 6.703007439285700642e+00 3.557566267925140746e+00 3.671137051274388163e+00 2.291351691118292955e+00 6.786356997109498579e+00 3.600091894190808883e+00 1.407976439164071447e-01 5.975971975360232946e+00 7.144121888128158737e+00
-5.134644302748712086e-01 1.367041299396710707e+00 6.424662834314618820e+00 8.043914141607633184e-01 8.409196834701742063e+00 7.390573413994387053e+00 9.486628406673050407e+00 8.980743324194932597e+00 3.439034746238539775e+00 9.006783642565583392e+00
-4.786097757428167121e-01 8.537035664828980686e+00 6.699809311221710750e+00 2.259709094266640683e+00 8.900509186836838893e+00 2.968712713636269207e+00 4.397412538211167288e+00 5.136383362344865144e-01 1.549897801300450517e+00 4.533376874046086691e+00
-4.637661914191868462e-01 5.831124882232165518e+00 8.809302251574647968e+00 3.200522197344218611e+00 9.249032034920583456e+00 1.926956637806848116e+00 8.811551685276125312e+00 9.914891835238785589e+00 7.717916185325723877e-01 2.878722566888823664e+00
-4.627451552041694782e-01 8.430972952172279378e+00 7.122364438598182801e+00 5.324479615857376835e+00 5.522761504605255833e-01 6.659745254433290462e+00 2.665571240516361406e+00 8.501326821875863970e+00 6.101820927365653180e-01 5.482293945226310861e+00
-4.403102855295526474e-01 6.634705953159190983e+00 4.274184826351453914e+00 5.909921694926877578e+00 2.022599216493161656e+00 2.748465317559166898e+00 2.850009396925598182e+00 5.502787219871581925e+00 1.474058838586195241e+00 4.382744539650853532e+00
-4.217220733363045149e-01 6.904403033870889494e+00 9.561876222679435600e+00 4.841447314761624376e+00 9.007274711022018820e+00 3.580420404957135538e+00 6.439742043765307677e+00 6.512325953371629339e+00 6.716397531267652710e+00 8.667969965216549610e+00
-3.449315189685471239e-01 2.292092468849419085e+00 8.916974737068716905e-01 2.713580153069230505e+00 7.052264766612791114e+00 5.626497855673551207e+00 7.900943940637462859e+00 1.780787230671221355e-01 1.847256060503347230e+00 9.232063207926721304e+00
-3.239576191960495954e-01 3.963875787663303285e+00 4.848237043408705205e+00 9.398789606398764818e+00 7.231778328261666999e+00 3.933502098556625803e+00 9.606073800308021049e+00 6.282400514737163100e-02 1.378712949158189538e-01 7.920151423629095966e-01
-2.563637845188067033e-01 1.400772238820502391e+00 8.348529409677622581e+00 7.488803654103380225e+00 6.509865035271625189e+00 5.247451706056481591e+00 1.659111497642843380e+00 4.790439057737523321e+00 8.012085906008550751e+00 1.797433107674017982e-01
-2.502016401851498983e-01 1.826444461850061929e+00 4.437311785120986229e+00 1.085347674178293031e+00 8.144223822085248088e+00 2.664317411165351146e-02 3.360331746490282434e+00 7.222077447330273792e+00 9.748028342315507189e+00 3.562471129697545535e+00
-2.144522261944681318e-01 8.880127990287901341e+00 3.982262081083406180e+00 7.351451600614078430e+00 6.984715860011326605e+00 9.694729948040182066e+00 6.988071236550728926e+00 8.148533234293470429e+00 8.921702545066034773e-01 3.051565403618915262e+00
-1.854735006773373662e-01 7.663965399628258623e+00 9.060065639996603082e+00 8.701136216789022271e+00 3.543258729350463376e+00 6.387620440976760960e+00 7.269589183954405343e+00 6.109267925009687517e+00 7.167977169663270587e+00 1.275916918927886279e+00
-1.400494395531044489e-01 3.724997736690539796e+00 2.632474500496134517e+00 6.192450260122805084e+00 7.019756156407358283e+00 1.910482744570022318e+00 4.287260938572103441e+00 2.354216972685827525e+00 2.005927565194557616e+00 3.337703584085546460e+00
-1.315626781918721733e-01 4.230964495193934027e+00 5.949489402815309802e+00 8.693695306395397893e+00 7.826124115121403158e+00 4.786322809353142915e+00 5.038228237778072049e+00 2.010506297690199951e+00 3.087383866659175524e+00 5.575202094522503593e+00
-5.306943694404386846e-02 9.769909692618096386e+00 3.260360686951002673e-01 7.741919999896140769e-01 9.938147906482042160e+00 9.894720874590731796e+00 5.887508562428513059e+00 3.102999689928006788e+00 6.104293200701961020e+00 6.231715562211492809e+00
-5.235979694882963997e-02 4.101729693708303870e+00 4.738890737147942289e+00 8.880547767547440685e+00 8.725387134168260950e-02 9.081511469439023543e+00 8.460797307785231425e+00 1.995556653220320609e+00 9.507875607230186432e+00 6.598385136729202571e+00
-1.542707347205229951e-02 8.109273504654648690e+00 5.283835697887297123e+00 6.402757611657439174e-01 9.511223420550583896e+00 4.146689302497987839e+00 8.817884210155392921e+00 7.823959138473175479e+00 2.583704295975466358e+00 2.705527501985960370e-01
5.824028380740919886e-03 7.184920126324536582e+00 4.825093598006326090e+00 1.916833388583667475e+00 1.353332789489171128e+00 3.185059726010008863e+00 9.268170222657184709e+00 6.017874761993632582e+00 8.120143433394797938e+00 9.276902942902150784e+00
1.079259579337947805e-01 8.064020158594875198e+00 4.848928218756048736e+00 1.283738149393043315e-01 3.265567276664351759e+00 1.832078378238840566e+00 8.410463580216891444e+00 1.746563543691359577e+00 1.956132734148857688e+00 4.307179505999306990e+00
1.734512305996616099e-01 7.452571455698714153e+00 2.377088780424452263e+00 2.983264286621961858e+00 1.573100832496673318e+00 2.536681577333629534e+00 5.258789736003862458e+00 6.195093087487362205e+00 6.446620812401614664e+00 6.330896415404200006e+00
1.921642328423036616e-01 5.682663152842005516e+00 8.432829072353634103e+00 1.394851643402554853e+00 7.099504920985735268e+00 1.815398943288242251e+00 3.217249872271412681e+00 1.208095438251252096e+00 9.212174876684436242e+00 8.842814009278662013e+00
2.430848796887552510e-01 5.087534380808803824e+00 4.408161088473405709e-01 5.002006194176562559e+00 5.666481596735247095e+00 9.177322365158979700e-01 1.466088223139159208e+00 2.349586088985166299e+00 7.946829898965938277e+00 2.059284058354584612e+00
2.933557599059666288e-01 2.774946117294208037e+00 3.275777476569717628e+00 5.500978032529041606e+00 4.184945758249284609e+00 3.156033872728420953e+00 4.330174563321934400e+00 1.538867963620427215e-01 8.850978730046660914e+00 3.882718737933525954e+00
3.082827539091392843e-01 5.281521722620061254e+00 4.828685216301485283e+00 5.124564498210415486e-02 6.058533510820139689e+00 3.281154430149348045e+00 1.791657919493063744e+00 6.655180600686641412e+00 1.472763642871577350e-01 9.359294382144016211e+00
3.200421500822780985e-01 8.852323547909696444e+00 2.527543371353214496e+00 7.464937765443309559e+00 9.296680072103651327e+00 1.402630902364937482e+00 8.570175441245782011e+00 4.459332331405201799e+00 7.333369913719188560e+00 3.947086953239661078e+00
4.044470913878663865e-01 1.343053374247465959e+00 6.381827418713234223e+00 6.439256842007601733e+00 8.888321984635738637e-02 8.441621439983000741e+00 7.682401256595494665e+00 9.495220751324252362e+00 8.180980206528646548e+00 9.017302125106223087e+00
4.250509019931207888e-01 8.143273003906807972e+00 6.018053909858114281e+00 1.329423574185806256e-01 3.637032790376334646e+00 9.274055546044371212e+00 2.062238332171884014e+00 1.094859165196048201e+00 5.549992076852205969e-01 8.648863126702057258e+00
4.497884563371092881e-01 7.075376713493436220e+00 2.756390773959354057e+00 7.309777704070645754e+00 5.766807442156914654e+00 6.357209944045587591e+00 3.779703424137270673e+00 5.425501981871260426e+00 8.028126084039627131e+00 2.043693182346451032e+00
5.184608490498963107e-01 1.278957774791268376e+00 5.997843464053810081e+00 2.145018759352431914e+00 7.439936469059368562e+00 2.841160199622491334e+00 7.306547100585439658e+00 2.188638013571556407e+00 1.770121374330106967e+00 5.678146989351507301e+00
5.321828846708922534e-01 9.777206723846580516e+00 7.725999002623282763e+00 8.788921394929928965e+00 4.970984868288883973e+00 2.610455978477555838e+00 7.823892322332182125e+00 8.664907161957846604e-01 2.068695421595378114e+00 2.402705563857856497e+00
5.353094101925419679e-01 5.141043837460492760e+00 1.465387721118789344e+00 4.082267641667932878e+00 1.576015137718088654e+00 6.005541039879922494e+00 9.841628906191813186e+00 5.995193402094004753e+00 6.933972445196413759e+00 8.744016747995980054e+00
5.703402192260060843e-01 8.418425344911389274e+00 6.299058234352132857e+00 8.669827012786104348e+00 4.708137798372761473e+00 9.139494998671880310e+00 9.156686948531161718e+00 9.079938714379702347e+00 5.114730649527286843e+00 3.730964472744022764e+00
5.824390334349303089e-01 1.350363186304004426e+00 7.578651948554956164e+00 4.042195673008754930e+00 8.533641309187402157e+00 5.216892685334563851e+00 5.144613214535048940e+00 2.583882139467440275e+00 3.318787695857086995e+00 4.216085917798335636e+00
6.614685686966921274e-01 1.386844676445182500e+00 2.338673783406059137e+00 8.491368557277025886e+00 9.778826703422440758e+00 1.219118262441810652e+00 8.975237916520363513e+00 8.790719960870671201e+00 9.052986883208891555e+00 3.000710315921766291e+00
6.748661862911005116e-01 2.035049411153898369e+00 5.857655339207989975e-01 8.286084101928160806e+00 8.373213738562923503e-02 4.003150125827710681e+00 6.165642813623824381e+00 9.177660570926857275e+00 2.906633817268111653e+00 2.805572060271107837e+00
6.846406788636802965e-01 3.731552965266061506e+00 7.436637639111030040e+00 9.339620238556956000e-01 3.558871839425148398e-01 2.366147203272582544e+00 5.872088672485547889e+00 8.703892321697875190e+00 7.843542011645830314e+00 9.947650162920634642e+00
7.156569896985374157e-01 3.783830253240737740e+00 9.057205215733843406e-01 5.621130742821350168e+00 4.927820631689129094e+00 4.364417299131782890e+00 6.930026854393279478e+00 3.027388521114541042e+00 2.095655571044006127e+00 3.811579078368227957e+00
7.579266070874997041e-01 5.652990711969575699e+00 5.252339139271885671e+00 4.608944949966346627e+00 6.033971539480615043e+00 6.006307431304232836e+00 3.215006754448554105e+00 5.113903635571876549e+00 5.041689217622561614e+00 2.212844426690894206e+00
7.827015829203021191e-01 1.837530966006695188e+00 1.331385448356980916e-01 5.507252942016680919e+00 6.537784151394566479e+00 1.959007133392710598e+00 1.317031697796212653e+00 2.073289155951916207e+00 6.369668015868342081e+00 2.829641649173232132e+00
8.359306729444986317e-01 8.798859133616733885e+00 9.125317548915701238e+00 6.451016794267735222e+00 3.741347148798561673e+00 2.382299699987787456e+00 7.866043073920988782e+00 6.863053290391646577e+00 6.195254233531431787e+00 1.237930968733674808e+00
8.660320013459186228e-01 8.325847614909202221e+00 3.581646522776119390e+00 3.650738622294726898e+00 6.464584505436067552e+00 6.150008932286699093e-01 5.230528726027472430e+00 4.785750645937780767e+00 6.564480596411956803e+00 6.412809387970587416e+00
8.834952474466897243e-01 8.670297878680740311e+00 8.210931598225534866e-01 7.650410164772654120e+00 4.293139405278579623e+00 5.820606711219079799e+00 6.043858489659236000e+00 7.427711823423757131e+00 6.720890383235213150e+00 9.371401128803563907e+00
9.200345225105781566e-01 1.751829688525119444e-01 3.281207056311669312e+00 3.582342038959268393e+00 2.854733031430364498e+00 4.013430990350462579e+00 1.757706206668648852e+00 2.968618476061971378e+00 9.432986450251389599e+00 5.931015583886546594e+00
9.599242749180731948e-01 6.196013866371918866e+00 8.278827127615842940e+00 9.276166601820351687e+00 7.602469457015582854e+00 7.706735824067514784e+00 6.169270228617734553e+00 3.581551610475334435e+00 1.430927041512484177e+00 2.974929860579802465e+00
9.862078865934358340e-01 7.942097490728857956e+00 7.173893674426594202e+00 2.363961169746227053e+00 9.843880570449762502e+00 1.749856158958643659e+00 8.457260641260752720e+00 6.073698854636055966e-01 7.158316591725146338e+00 1.241741135690384024e+00
1.068044794677291964e+00 7.410643989272040599e+00 8.332546916974642670e+00 8.063137655682472982e-01 2.968888224206133408e+00 2.002780244783954888e+00 1.378537052003320218e+00 4.596475107667449045e+00 8.978576035554672430e+00 3.629098241169329775e+00
1.099800427501353983e+00 9.689267789016493992e+00 8.743495424151603856e-01 7.315258511260158691e-01 3.116702919332070554e+00 5.494123593800875227e+00 1.942973352565801060e+00 9.621641709201506742e+00 9.438198692345171281e+00 1.772733877260125324e+00
1.356256675565652436e+00 5.745329944023177760e+00 1.560322010875772047e+00 1.799759133446154902e-01 6.750525936862627141e+00 4.909910364025983576e+00 5.185794975061170042e+00 7.191711717709788232e+00 5.242449209768987650e+00 7.708838654190781625e+00
1.388272770725946792e+00 9.057155884224126652e+00 7.441984062761756391e+00 9.770117492364011724e+00 2.796886180372761821e+00 5.274414947440685175e+00 4.698652314488826143e+00 6.620899080697442152e+00 1.190108614299142387e+00 1.534778413342585690e-01
1.433823252175352003e+00 7.107306902955583539e+00 2.688607997204224276e+00 8.211367045392206521e+00 6.103829179636477420e-02 1.798057550414109418e+00 5.322386102880265923e+00 4.360615006356011847e+00 5.039240318692558063e+00 4.499173363898949063e+00
1.434742024639440672e+00 3.563519778877377586e-01 1.822904986029689756e+00 1.193883301876379477e+00 2.951204972770581136e+00 5.824436091798078863e+00 5.702308867917336599e+00 7.136561999565673275e+00 6.196514621346473461e+00 8.491865428252014070e+00
1.455929952574829489e+00 2.238918178182243146e+00 5.609389184071453371e+00 5.369011373980545621e+00 2.234131748239135185e+00 8.848005526857262382e+00 3.689222397801191988e+00 9.283820127661876143e+00 8.923343986251165205e+00 4.102445196849958009e+00
1.535024681292982418e+00 1.131841425393615985e+00 4.924041238194779346e+00 6.577658468125090252e+00 1.763141461135653287e-02 5.274732154828425834e+00 2.395381138715016789e+00 9.716688778994811315e+00 6.380415853212355159e+00 6.829810758610836530e+00
1.569489316458030359e+00 1.539672644888812059e-01 4.103511752417857039e+00 9.216329812658347720e+00 3.237601114190009621e+00 8.088379394059398209e+00 2.186097511275338690e+00 3.210913388587425032e+00 8.054427146234569790e+00 1.806172909859503628e+00
1.569862285894967791e+00 4.135556029718157056e+00 7.632729040779662188e-01 1.774286864985379353e+00 7.692078127314334601e+00 7.283471448725009623e-01 3.457723775080707718e+00 3.134152299510160056e+00 3.991092301128718045e-01 8.494414726131738647e+00
1.665417460379312597e+00 9.195655580610132773e+00 8.237065650364781888e+00 9.338990657378985816e+00 4.507414159219596428e+00 8.629838824668258468e+00 4.566568975241073858e+00 3.624918958422087556e+00 9.338680183738565788e+00 5.779341202467465521e+00
1.675788856202883093e+00 4.259726804764309094e+00 3.739578989727583291e+00 1.238780188692675255e+00 5.839211505558958848e+00 5.061711700129457370e+00 6.256408642015495403e+00 5.712249767190041183e+00 4.613273795864719418e+00 6.109457969387756648e+00
1.694565134985596799e+00 1.986614114769469364e+00 7.110338813976570194e+00 7.104177558841557882e+00 8.102530721084384879e+00 9.421604356755610254e+00 4.291532675758578108e+00 5.380928835580537140e+00 5.588941711844230831e+00 7.354225307071333262e+00
1.761070245181930893e+00 2.157675416425042236e+00 1.677683164611351030e+00 9.446794294116122259e+00 5.416070207612246890e+00 9.898109162268537986e+00 7.995180757670726557e+00 2.187911164541795905e+00 8.219337925404091028e-01 9.291391940403787686e+00
1.816554237072924405e+00 2.181949224758809258e+00 9.794637628096158899e-01 4.312304188874861666e+00 8.145692162017102333e+00 4.470368371801255236e+00 2.292420759787070494e+00 2.706991833083618459e+00 8.411064369102092542e+00 4.485747870037353202e+00
1.863693438065437746e+00 8.120069244875671721e-01 4.847657288382542617e+00 3.533315522939275422e+00 9.127280100502540350e+00 1.694052676704117522e+00 4.883717465435688521e-01 1.489515812435607822e+00 5.817833857916154816e-01 7.628637028730911318e+00
1.935020256688270379e+00 4.771215080593982805e+00 3.828014241534591022e+00 2.915063149050018954e+00 3.800351889395148230e+00 9.033118851893904733e+00 1.543102155989783952e+00 2.272087208897755950e+00 9.993781070437524505e+00 9.195078676467705492e+00
